balance_type,energy_source,country,year,value_gwh
Primary production,Nuclear heat,Poland,2017,0.0
Primary production,Nuclear heat,Poland,2018,0.0
Primary production,Nuclear heat,Poland,2019,0.0
Primary production,Nuclear heat,Poland,2020,0.0
Primary production,Nuclear heat,Poland,2021,0.0
Primary production,Nuclear heat,Poland,2022,0.0
Primary production,Nuclear heat,Poland,2023,0.0
Primary production,Nuclear heat,Poland,2024,0.0
Primary production,Nuclear heat,Portugal,2005,0.0
Primary production,Nuclear heat,Portugal,2006,0.0
Primary production,Nuclear heat,Portugal,2007,0.0
Primary production,Nuclear heat,Portugal,2008,0.0
Primary production,Nuclear heat,Portugal,2009,0.0
Primary production,Nuclear heat,Portugal,2010,0.0
Primary production,Nuclear heat,Portugal,2011,0.0
Primary production,Nuclear heat,Portugal,2012,0.0
Primary production,Nuclear heat,Portugal,2013,0.0
Primary production,Nuclear heat,Portugal,2014,0.0
Primary production,Nuclear heat,Portugal,2015,0.0
Primary production,Nuclear heat,Portugal,2016,0.0
Primary production,Nuclear heat,Portugal,2017,0.0
Primary production,Nuclear heat,Portugal,2018,0.0
Primary production,Nuclear heat,Portugal,2019,0.0
Primary production,Nuclear heat,Portugal,2020,0.0
Primary production,Nuclear heat,Portugal,2021,0.0
Primary production,Nuclear heat,Portugal,2022,0.0
Primary production,Nuclear heat,Portugal,2023,0.0
Primary production,Nuclear heat,Portugal,2024,0.0
Primary production,Nuclear heat,Romania,2005,16665.0
Primary production,Nuclear heat,Romania,2006,16896.0
Primary production,Nuclear heat,Romania,2007,23127.0
Primary production,Nuclear heat,Romania,2008,33678.0
Primary production,Nuclear heat,Romania,2009,34652.748
Primary production,Nuclear heat,Romania,2010,33992.513
Primary production,Nuclear heat,Romania,2011,34644.607
Primary production,Nuclear heat,Romania,2012,34988.739
Primary production,Nuclear heat,Romania,2013,33985.186
Primary production,Nuclear heat,Romania,2014,34206.156
Primary production,Nuclear heat,Romania,2015,34193.363
Primary production,Nuclear heat,Romania,2016,32688.441
Primary production,Nuclear heat,Romania,2017,33808.41
Primary production,Nuclear heat,Romania,2018,33459.51
Primary production,Nuclear heat,Romania,2019,33098.98
Primary production,Nuclear heat,Romania,2020,33575.81
Primary production,Nuclear heat,Romania,2021,33331.58
Primary production,Nuclear heat,Romania,2022,32819.86
Primary production,Nuclear heat,Romania,2023,33343.21
Primary production,Nuclear heat,Romania,2024,32598.89
Primary production,Nuclear heat,Sweden,2005,217131.0
Primary production,Nuclear heat,Sweden,2006,200931.0
Primary production,Nuclear heat,Sweden,2007,200907.0
Primary production,Nuclear heat,Sweden,2008,191667.0
Primary production,Nuclear heat,Sweden,2009,149806.03
Primary production,Nuclear heat,Sweden,2010,168611.74
Primary production,Nuclear heat,Sweden,2011,177380.76
Primary production,Nuclear heat,Sweden,2012,181800.16
Primary production,Nuclear heat,Sweden,2013,186033.48
Primary production,Nuclear heat,Sweden,2014,190290.06
Primary production,Nuclear heat,Sweden,2015,180637.16
Primary production,Nuclear heat,Sweden,2016,182579.37
Primary production,Nuclear heat,Sweden,2017,190162.13
Primary production,Nuclear heat,Sweden,2018,194535.01
Primary production,Nuclear heat,Sweden,2019,188859.57
Primary production,Nuclear heat,Sweden,2020,139885.64
Primary production,Nuclear heat,Sweden,2021,143537.46
Primary production,Nuclear heat,Sweden,2022,144316.67
Primary production,Nuclear heat,Sweden,2023,134630.973
Primary production,Nuclear heat,Sweden,2024,140618.33
Primary production,Nuclear heat,Slovenia,2005,17652.0
Primary production,Nuclear heat,Slovenia,2006,16644.0
Primary production,Nuclear heat,Slovenia,2007,17085.0
Primary production,Nuclear heat,Slovenia,2008,18819.0
Primary production,Nuclear heat,Slovenia,2009,15755.0
Primary production,Nuclear heat,Slovenia,2010,15528.841
Primary production,Nuclear heat,Slovenia,2011,17101.709
Primary production,Nuclear heat,Slovenia,2012,15213.58
Primary production,Nuclear heat,Slovenia,2013,14547.967
Primary production,Nuclear heat,Slovenia,2014,17438.707
Primary production,Nuclear heat,Slovenia,2015,15493.486
Primary production,Nuclear heat,Slovenia,2016,15684.752
Primary production,Nuclear heat,Slovenia,2017,17306.603
Primary production,Nuclear heat,Slovenia,2018,15870.298
Primary production,Nuclear heat,Slovenia,2019,15993.576
Primary production,Nuclear heat,Slovenia,2020,17408.388
Primary production,Nuclear heat,Slovenia,2021,15728.913
Primary production,Nuclear heat,Slovenia,2022,15544.064
Primary production,Nuclear heat,Slovenia,2023,15323.699
Primary production,Nuclear heat,Slovenia,2024,15932.207
Primary production,Nuclear heat,Slovakia,2005,55041.833
Primary production,Nuclear heat,Slovakia,2006,55966.833
Primary production,Nuclear heat,Slovakia,2007,47697.833
Primary production,Nuclear heat,Slovakia,2008,51779.0
Primary production,Nuclear heat,Slovakia,2009,43996.29
Primary production,Nuclear heat,Slovakia,2010,44813.646
Primary production,Nuclear heat,Slovakia,2011,46834.01
Primary production,Nuclear heat,Slovakia,2012,47101.5
Primary production,Nuclear heat,Slovakia,2013,47805.231
Primary production,Nuclear heat,Slovakia,2014,47136.39
Primary production,Nuclear heat,Slovakia,2015,46845.64
Primary production,Nuclear heat,Slovakia,2016,45287.22
Primary production,Nuclear heat,Slovakia,2017,46345.55
Primary production,Nuclear heat,Slovakia,2018,43728.8
Primary production,Nuclear heat,Slovakia,2019,47078.24
Primary production,Nuclear heat,Slovakia,2020,47031.72
Primary production,Nuclear heat,Slovakia,2021,47113.712
Primary production,Nuclear heat,Slovakia,2022,47647.994
Primary production,Nuclear heat,Slovakia,2023,55039.44
Primary production,Nuclear heat,Slovakia,2024,54335.127
Primary production,Renewables and biofuels,Austria,2005,83867.036
Primary production,Renewables and biofuels,Austria,2006,86032.989
Primary production,Renewables and biofuels,Austria,2007,93304.336
Primary production,Renewables and biofuels,Austria,2008,97926.661
Primary production,Renewables and biofuels,Austria,2009,101451.343
Primary production,Renewables and biofuels,Austria,2010,105212.17
Primary production,Renewables and biofuels,Austria,2011,99401.013
Primary production,Renewables and biofuels,Austria,2012,113809.993
Primary production,Renewables and biofuels,Austria,2013,112579.941
Primary production,Renewables and biofuels,Austria,2014,111594.54
Primary production,Renewables and biofuels,Austria,2015,112009.703
Primary production,Renewables and biofuels,Austria,2016,117093.103
Primary production,Renewables and biofuels,Austria,2017,118362.962
Primary production,Renewables and biofuels,Austria,2018,114197.709
Primary production,Renewables and biofuels,Austria,2019,120391.164
Primary production,Renewables and biofuels,Austria,2020,122920.651
Primary production,Renewables and biofuels,Austria,2021,125447.239
Primary production,Renewables and biofuels,Austria,2022,124313.868
Primary production,Renewables and biofuels,Austria,2023,135922.163
Primary production,Renewables and biofuels,Austria,2024,144312.035
Primary production,Renewables and biofuels,Belgium,2005,10174.398
Primary production,Renewables and biofuels,Belgium,2006,10839.97
Primary production,Renewables and biofuels,Belgium,2007,13249.022
Primary production,Renewables and biofuels,Belgium,2008,15990.942
Primary production,Renewables and biofuels,Belgium,2009,20229.334
Primary production,Renewables and biofuels,Belgium,2010,28635.938
Primary production,Renewables and biofuels,Belgium,2011,29478.772
Primary production,Renewables and biofuels,Belgium,2012,32812.577
Primary production,Renewables and biofuels,Belgium,2013,35234.888
Primary production,Renewables and biofuels,Belgium,2014,34791.655
Primary production,Renewables and biofuels,Belgium,2015,35466.296
Primary production,Renewables and biofuels,Belgium,2016,36139.237
Primary production,Renewables and biofuels,Belgium,2017,37560.621
Primary production,Renewables and biofuels,Belgium,2018,39375.92
Primary production,Renewables and biofuels,Belgium,2019,42308.172
Primary production,Renewables and biofuels,Belgium,2020,46411.253
Primary production,Renewables and biofuels,Belgium,2021,51465.422
Primary production,Renewables and biofuels,Belgium,2022,54162.132
Primary production,Renewables and biofuels,Belgium,2023,59553.063
Primary production,Renewables and biofuels,Belgium,2024,60244.785
Primary production,Renewables and biofuels,Bulgaria,2005,13224.037
Primary production,Renewables and biofuels,Bulgaria,2006,13878.099
Primary production,Renewables and biofuels,Bulgaria,2007,11812.972
Primary production,Renewables and biofuels,Bulgaria,2008,12948.771
Primary production,Renewables and biofuels,Bulgaria,2009,13716.51
Primary production,Renewables and biofuels,Bulgaria,2010,17834.12
Primary production,Renewables and biofuels,Bulgaria,2011,17107.306
Primary production,Renewables and biofuels,Bulgaria,2012,19327.965
Primary production,Renewables and biofuels,Bulgaria,2013,22012.43
Primary production,Renewables and biofuels,Bulgaria,2014,22261.728
Primary production,Renewables and biofuels,Bulgaria,2015,24621.789
Primary production,Renewables and biofuels,Bulgaria,2016,23217.117
Primary production,Renewables and biofuels,Bulgaria,2017,22541.478
Primary production,Renewables and biofuels,Bulgaria,2018,30055.358
Primary production,Renewables and biofuels,Bulgaria,2019,29645.581
Primary production,Renewables and biofuels,Bulgaria,2020,29988.877
Primary production,Renewables and biofuels,Bulgaria,2021,34587.424
Primary production,Renewables and biofuels,Bulgaria,2022,32570.836
Primary production,Renewables and biofuels,Bulgaria,2023,31557.146
Primary production,Renewables and biofuels,Bulgaria,2024,32427.486
Primary production,Renewables and biofuels,Cyprus,2005,555.088
Primary production,Renewables and biofuels,Cyprus,2006,579.413
Primary production,Renewables and biofuels,Cyprus,2007,774.525
Primary production,Renewables and biofuels,Cyprus,2008,917.48
Primary production,Renewables and biofuels,Cyprus,2009,974.711
Primary production,Renewables and biofuels,Cyprus,2010,998.771
Primary production,Renewables and biofuels,Cyprus,2011,1177.616
Primary production,Renewables and biofuels,Cyprus,2012,1316.41
Primary production,Renewables and biofuels,Cyprus,2013,1333.044
Primary production,Renewables and biofuels,Cyprus,2014,1341.162
Primary production,Renewables and biofuels,Cyprus,2015,1485.648
Primary production,Renewables and biofuels,Cyprus,2016,1555.123
Primary production,Renewables and biofuels,Cyprus,2017,1644.694
Primary production,Renewables and biofuels,Cyprus,2018,2238.246
Primary production,Renewables and biofuels,Cyprus,2019,2363.089
Primary production,Renewables and biofuels,Cyprus,2020,2411.282
Primary production,Renewables and biofuels,Cyprus,2021,2651.573
Primary production,Renewables and biofuels,Cyprus,2022,2855.723
Primary production,Renewables and biofuels,Cyprus,2023,3012.878
Primary production,Renewables and biofuels,Cyprus,2024,3220.969
Primary production,Renewables and biofuels,Czechia,2005,26603.417
Primary production,Renewables and biofuels,Czechia,2006,28600.95
Primary production,Renewables and biofuels,Czechia,2007,29871.025
Primary production,Renewables and biofuels,Czechia,2008,32029.661
Primary production,Renewables and biofuels,Czechia,2009,35435.702
Primary production,Renewables and biofuels,Czechia,2010,38353.738
Primary production,Renewables and biofuels,Czechia,2011,41136.853
Primary production,Renewables and biofuels,Czechia,2012,44144.052
Primary production,Renewables and biofuels,Czechia,2013,48820.232
Primary production,Renewables and biofuels,Czechia,2014,49886.148
Primary production,Renewables and biofuels,Czechia,2015,50993.614
Primary production,Renewables and biofuels,Czechia,2016,51192.973
Primary production,Renewables and biofuels,Czechia,2017,51942.845
Primary production,Renewables and biofuels,Czechia,2018,53121.936
Primary production,Renewables and biofuels,Czechia,2019,57850.606
Primary production,Renewables and biofuels,Czechia,2020,60266.296
Primary production,Renewables and biofuels,Czechia,2021,65243.532
Primary production,Renewables and biofuels,Czechia,2022,64604.028
Primary production,Renewables and biofuels,Czechia,2023,62279.243
Primary production,Renewables and biofuels,Czechia,2024,63439.651
Primary production,Renewables and biofuels,Germany,2005,208840.023
Primary production,Renewables and biofuels,Germany,2006,254706.836
Primary production,Renewables and biofuels,Germany,2007,296960.129
Primary production,Renewables and biofuels,Germany,2008,312022.908
Primary production,Renewables and biofuels,Germany,2009,312575.208
Primary production,Renewables and biofuels,Germany,2010,359058.819
Primary production,Renewables and biofuels,Germany,2011,372875.727
Primary production,Renewables and biofuels,Germany,2012,417196.393
Primary production,Renewables and biofuels,Germany,2013,432069.067
Primary production,Renewables and biofuels,Germany,2014,433823.188
Primary production,Renewables and biofuels,Germany,2015,462622.115
Primary production,Renewables and biofuels,Germany,2016,461532.686
Primary production,Renewables and biofuels,Germany,2017,492973.584
Primary production,Renewables and biofuels,Germany,2018,505483.274
Primary production,Renewables and biofuels,Germany,2019,531359.71
Primary production,Renewables and biofuels,Germany,2020,541884.106
Primary production,Renewables and biofuels,Germany,2021,548980.859
Primary production,Renewables and biofuels,Germany,2022,572381.253
Primary production,Renewables and biofuels,Germany,2023,573149.394
Primary production,Renewables and biofuels,Germany,2024,589618.021
Primary production,Renewables and biofuels,Denmark,2005,29488.776
Primary production,Renewables and biofuels,Denmark,2006,29891.52
Primary production,Renewables and biofuels,Denmark,2007,33365.009
Primary production,Renewables and biofuels,Denmark,2008,32379.94
Primary production,Renewables and biofuels,Denmark,2009,32479.155
Primary production,Renewables and biofuels,Denmark,2010,36331.932
Primary production,Renewables and biofuels,Denmark,2011,36224.394
Primary production,Renewables and biofuels,Denmark,2012,35802.61
Primary production,Renewables and biofuels,Denmark,2013,37317.402
Primary production,Renewables and biofuels,Denmark,2014,39005.924
Primary production,Renewables and biofuels,Denmark,2015,43446.127
Primary production,Renewables and biofuels,Denmark,2016,43553.912
Primary production,Renewables and biofuels,Denmark,2017,46169.174
Primary production,Renewables and biofuels,Denmark,2018,46203.317
Primary production,Renewables and biofuels,Denmark,2019,48653.902
Primary production,Renewables and biofuels,Denmark,2020,50332.05
Primary production,Renewables and biofuels,Denmark,2021,53216.486
Primary production,Renewables and biofuels,Denmark,2022,57273.82
Primary production,Renewables and biofuels,Denmark,2023,60657.511
Primary production,Renewables and biofuels,Denmark,2024,61777.116
Primary production,Renewables and biofuels,Estonia,2005,8050.444
Primary production,Renewables and biofuels,Estonia,2006,7502.299
Primary production,Renewables and biofuels,Estonia,2007,8661.494
Primary production,Renewables and biofuels,Estonia,2008,8785.25
Primary production,Renewables and biofuels,Estonia,2009,10055.874
Primary production,Renewables and biofuels,Estonia,2010,11484.706
Primary production,Renewables and biofuels,Estonia,2011,11357.02
Primary production,Renewables and biofuels,Estonia,2012,12284.742
Primary production,Renewables and biofuels,Estonia,2013,13051.238
Primary production,Renewables and biofuels,Estonia,2014,13792.658
Primary production,Renewables and biofuels,Estonia,2015,15202.433
Primary production,Renewables and biofuels,Estonia,2016,17350.344
Primary production,Renewables and biofuels,Estonia,2017,18502.16
Primary production,Renewables and biofuels,Estonia,2018,20275.413
Primary production,Renewables and biofuels,Estonia,2019,21697.513
Primary production,Renewables and biofuels,Estonia,2020,21491.204
Primary production,Renewables and biofuels,Estonia,2021,22618.245
Primary production,Renewables and biofuels,Estonia,2022,22291.488
Primary production,Renewables and biofuels,Estonia,2023,22199.486
Primary production,Renewables and biofuels,Estonia,2024,23827.932
Primary production,Renewables and biofuels,Greece,2005,19823.204
